38.783934,-9.4263125,lake
38.7839675,-9.426468,lake
38.7840595,-9.4265539,lake
38.7844233,-9.4266343,lake
38.7844985,-9.426688,lake
38.7845652,-9.4266496,lake
38.7845694,-9.426596,lake
38.7846656,-9.4264941,lake
38.784694,-9.4263041,lake
38.7846491,-9.4261408,lake
38.7846295,-9.4260712,lake
38.7845696,-9.4260657,lake
38.7843687,-9.4261346,lake
38.7841345,-9.4261668,lake
38.7839926,-9.4261462,lake
38.7839422,-9.4262151,lake
38.783934,-9.4263125,lake
38.7953405,-9.3953599,lake
38.7952529,-9.395276,lake
38.7951803,-9.3951485,lake
38.7951845,-9.3949929,lake
38.7952115,-9.3949586,lake
38.7952455,-9.3949487,lake
38.7952778,-9.394964,lake
38.7953062,-9.395204,lake
38.795342,-9.3952552,lake
38.7953809,-9.3952809,lake
38.7953802,-9.3953179,lake
38.7953605,-9.3953332,lake
38.7953405,-9.3953599,lake
38.7948779,-9.3961319,pond
38.7948615,-9.39619,pond
38.7948594,-9.3962369,pond
38.7948452,-9.3962699,pond
38.7948249,-9.396279,pond
38.7948175,-9.3963009,pond
38.794759,-9.396337,pond
38.7947319,-9.3963152,pond
38.7947576,-9.3962021,pond
38.7948095,-9.3962021,pond
38.7948592,-9.3961136,pond
38.7948779,-9.3961319,pond
38.7685104,-9.3982002,lake
38.7684594,-9.3982237,lake
38.7684226,-9.3981922,lake
38.7683994,-9.3981066,lake
38.768341,-9.3980339,lake
38.7682802,-9.397943,lake
38.7681693,-9.3978196,lake
38.768048,-9.3976989,lake
38.767973,-9.3976504,lake
38.7678182,-9.3976289,lake
38.7675108,-9.3976075,lake
38.7673302,-9.3976148,lake
38.7672266,-9.3975796,lake
38.7678913,-9.3969597,lake
38.768026,-9.3970098,lake
38.7681511,-9.3971024,lake
38.7682177,-9.3971511,lake
38.7683766,-9.3972566,lake
38.768569,-9.3972722,lake
38.7686944,-9.3973607,lake
38.7687402,-9.3974682,lake
38.7687007,-9.3975163,lake
38.7686405,-9.3975412,lake
38.7686171,-9.3975779,lake
38.7685689,-9.3975914,lake
38.768529,-9.397707,lake
38.7685618,-9.3977598,lake
38.7685628,-9.3978041,lake
38.7685292,-9.3978623,lake
38.7685104,-9.3979669,lake
38.7685062,-9.3981063,lake
38.7685104,-9.3982002,lake
38.7964844,-9.3858919,pond
38.7964804,-9.3859784,pond
